1914,Philadelphia Athletics,Bob Shawkey,0.47,1.5,0.0,null,loser
1914,Philadelphia Athletics,Amos Strunk,0.706,0.571,0.0,null,loser
1914,Philadelphia Athletics,Jimmy Walsh,0.675,1.056,0.0,null,loser
1914,Philadelphia Athletics,Weldon Wyckoff,0.377,3.0,0.0,null,loser
1914,Boston Braves,Ted Cather,0.697,0.0,0.0,null,winner
1914,Boston Braves,Joe Connolly,0.886,0.311,0.0,null,winner
1914,Boston Braves,Charlie Deal,0.546,0.375,0.171,down,winner
1914,Boston Braves,Josh Devore,0.632,0.0,0.0,null,winner
1914,Boston Braves,Johnny Evers,0.728,0.938,0.21000004,up,winner
1914,Boston Braves,Larry Gilbert,0.717,NaN,0.0,null,winner
1914,Boston Braves,Hank Gowdy,0.684,1.96,0.0,null,winner
1914,Boston Braves,Bill James,0.541,0.0,0.0,null,winner
1914,Boston Braves,Les Mann,0.668,0.571,0.0,null,winner
1914,Boston Braves,Rabbit Maranville,0.632,0.708,0.0,null,winner
1914,Boston Braves,Herbie Moran,0.617,0.297,0.0,null,winner
1914,Boston Braves,Dick Rudolph,0.38,0.762,0.0,null,winner
1914,Boston Braves,Butch Schmidt,0.706,0.588,0.11799997,down,winner
1914,Boston Braves,Lefty Tyler,0.447,0.0,0.0,null,winner
1914,Boston Braves,Possum Whitted,0.653,0.71,0.0,null,winner
1915,Philadelphia Phillies,Pete Alexander,0.421,0.4,0.0,null,loser
1915,Philadelphia Phillies,Dave Bancroft,0.676,0.663,0.013000011,down,loser
1915,Philadelphia Phillies,Beals Becker,0.716,NaN,0.0,null,loser
1915,Philadelphia Phillies,Ed Burns,0.597,0.423,0.174,down,loser
1915,Philadelphia Phillies,Bobby Byrne,0.536,0.0,0.0,null,loser
1915,Philadelphia Phillies,George Chalmers,0.404,0.667,0.0,null,loser
1915,Philadelphia Phillies,Gavvy Cravath,0.902,0.535,0.36699998,down,loser
1915,Philadelphia Phillies,Oscar Dugey,0.462,NaN,0.0,null,loser
1915,Philadelphia Phillies,Bill Killefer,0.565,0.0,0.0,null,loser
1915,Philadelphia Phillies,Fred Luderus,0.833,1.25,0.417,up,loser
1915,Philadelphia Phillies,Erskine Mayer,0.598,0.0,0.0,null,loser
1915,Philadelphia Phillies,Bert Niehoff,0.588,0.18,0.408,down,loser
1915,Philadelphia Phillies,Dode Paskert,0.666,0.358,0.308,down,loser
1915,Philadelphia Phillies,Eppa Rixey,0.402,1.0,0.0,null,loser
1915,Philadelphia Phillies,Milt Stock,0.656,0.387,0.26900002,down,loser
1915,Philadelphia Phillies,Possum Whitted,0.667,0.192,0.0,null,loser
1915,Boston Red Sox,Jack Barry,0.622,0.399,0.22299999,down,winner
1915,Boston Red Sox,Hick Cady,0.689,0.762,0.0,null,winner
1915,Boston Red Sox,Bill Carrigan,0.553,0.333,0.0,null,winner
1915,Boston Red Sox,Rube Foster,0.723,1.125,0.0,null,winner
1915,Boston Red Sox,Del Gainer,0.786,0.667,0.0,null,winner
